Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Date,Team,Unnamed: 2,Opp,Result,GmSc,+/-
1 season,,CIN,NBA,,55,,10.8,2.3,5.0,.462,,,,2.3,5.0,.462,.462,0.8,0.9,.865,,,2.8,0.4,,,,1.0,5.5,Bob Arnzen,,,,,,,
2 seasons,,INA,ABA,,43,,6.0,1.0,2.0,.512,0.0,0.1,.250,1.0,1.9,.524,.517,0.3,0.4,.765,0.5,0.5,1.0,0.1,0.2,0.1,0.2,0.5,2.4,Bob Arnzen,,,,,,,
1 season,,NYA,ABA,,13,,7.5,1.5,3.7,.396,0.0,0.1,.000,1.5,3.6,.404,.396,0.2,0.5,.333,0.9,0.8,1.7,0.4,,,0.6,0.8,3.1,Bob Arnzen,,,,,,,
2001-02,22.0,TOT,NBA,PG,37,1,10.0,1.3,3.0,.441,0.0,0.1,.000,1.3,2.9,.450,.441,0.4,0.5,.722,0.3,0.8,1.1,1.9,0.3,0.0,0.6,0.8,3.0,Carlos Arroyo,,,,,,,
2001-02,22.0,TOR,NBA,PG,17,0,5.6,0.8,1.7,.448,0.0,0.0,,0.8,1.7,.448,.448,0.2,0.4,.667,0.2,0.5,0.7,1.2,0.4,0.0,0.7,0.7,1.8,Carlos Arroyo,,,,,,,
2001-02,22.0,DEN,NBA,PG,20,1,13.8,1.8,4.1,.439,0.0,0.1,.000,1.8,4.0,.450,.439,0.5,0.6,.750,0.5,1.0,1.4,2.5,0.3,0.1,0.6,0.9,4.1,Carlos Arroyo,,,,,,,
2002-03,23.0,UTA,NBA,PG,44,0,6.5,1.1,2.5,.459,0.1,0.2,.429,1.1,2.3,.461,.472,0.4,0.5,.818,0.3,0.3,0.6,1.2,0.3,0.0,0.7,0.6,2.8,Carlos Arroyo,,,,,,,
2003-04,24.0,UTA,NBA,PG,71,71,28.3,4.8,10.8,.441,0.5,1.6,.325,4.2,9.2,.462,.466,2.5,3.2,.804,0.6,2.0,2.6,5.0,0.9,0.1,2.2,2.3,12.6,Carlos Arroyo,,,,,,,
2004-05,25.0,TOT,NBA,PG,70,16,20.7,2.4,6.1,.389,0.1,0.4,.267,2.3,5.7,.398,.399,1.7,2.1,.799,0.4,1.1,1.5,4.0,0.6,0.1,1.5,2.0,6.6,Carlos Arroyo,,,,,,,
2004-05,25.0,UTA,NBA,PG,30,16,24.7,3.1,7.7,.401,0.2,0.6,.389,2.9,7.1,.402,.416,1.8,2.1,.841,0.4,1.2,1.5,5.1,0.7,0.1,1.8,2.2,8.2,Carlos Arroyo,,,,,,,
2004-05,25.0,DET,NBA,PG,40,0,17.7,1.9,4.9,.376,0.0,0.3,.083,1.8,4.6,.395,.378,1.7,2.2,.767,0.4,1.1,1.5,3.2,0.6,0.0,1.3,1.9,5.4,Carlos Arroyo,,,,,,,
2005-06,26.0,TOT,NBA,"PG,SG",77,0,15.5,2.2,4.9,.444,0.1,0.3,.350,2.1,4.6,.450,.454,1.4,1.8,.774,0.4,1.3,1.7,3.0,0.5,0.1,1.1,1.5,5.8,Carlos Arroyo,,,,,,,
2005-06,26.0,DET,NBA,PG,50,0,12.0,1.1,3.1,.363,0.0,0.1,.333,1.1,3.0,.364,.369,0.8,1.2,.724,0.5,0.9,1.4,3.1,0.4,0.1,0.9,1.5,3.2,Carlos Arroyo,,,,,,,
2005-06,26.0,ORL,NBA,SG,27,0,22.0,4.1,8.2,.502,0.2,0.5,.357,3.9,7.7,.512,.514,2.4,2.9,.810,0.3,1.9,2.2,2.9,0.7,0.0,1.4,1.6,10.8,Carlos Arroyo,,,,,,,
2006-07,27.0,ORL,NBA,PG,72,5,18.1,2.8,6.6,.425,0.2,0.7,.275,2.6,5.9,.443,.439,1.8,2.3,.795,0.4,1.4,1.9,2.8,0.5,0.0,1.3,1.8,7.7,Carlos Arroyo,,,,,,,
2007-08,28.0,ORL,NBA,PG,62,20,20.5,2.5,5.6,.451,0.5,1.4,.345,2.1,4.3,.485,.493,1.4,1.6,.853,0.2,1.7,1.8,3.5,0.4,0.0,1.2,1.4,6.9,Carlos Arroyo,,,,,,,
2008-09,29.0,Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Carlos Arroyo,,,,,,,
2009-10,30.0,MIA,NBA,PG,72,35,22.0,2.5,5.2,.475,0.1,0.3,.280,2.4,4.9,.489,.484,1.1,1.3,.844,0.4,1.4,1.8,3.1,0.5,0.1,0.8,1.4,6.1,Carlos Arroyo,,,,,,,
2010-11,31.0,TOT,NBA,PG,64,43,18.5,1.9,4.3,.440,0.5,1.1,.449,1.4,3.2,.436,.496,0.6,0.7,.830,0.3,1.3,1.6,2.0,0.3,0.0,0.9,1.1,4.8,Carlos Arroyo,,,,,,,
2010-11,31.0,MIA,NBA,PG,49,42,20.3,2.2,4.9,.458,0.6,1.3,.438,1.7,3.6,.466,.517,0.6,0.7,.800,0.3,1.4,1.6,2.0,0.3,0.0,0.9,1.2,5.6,Carlos Arroyo,,,,,,,
2010-11,31.0,BOS,NBA,PG,15,1,12.7,0.7,2.3,.314,0.2,0.3,.600,0.5,2.0,.267,.357,0.7,0.8,.917,0.5,1.1,1.5,1.7,0.5,0.0,1.1,0.7,2.4,Carlos Arroyo,,,,,,,
2011-12,32.0,Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Carlos Arroyo,,,,,,,
Career,,,NBA,,569,191,18.7,2.5,5.7,.438,0.2,0.7,.338,2.3,5.0,.452,.459,1.4,1.7,.806,0.4,1.3,1.7,3.1,0.5,0.0,1.2,1.5,6.6,Carlos Arroyo,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Arroyo,,,,,,,
3 seasons,,ORL,NBA,,161,25,19.7,2.9,6.5,.450,0.3,0.9,.322,2.6,5.6,.471,.473,1.8,2.2,.816,0.3,1.6,1.9,3.1,0.5,0.0,1.3,1.6,7.9,Carlos Arroyo,,,,,,,
3 seasons,,UTA,NBA,,145,87,20.9,3.3,7.6,.435,0.3,1.0,.338,3.0,6.7,.449,.456,1.7,2.1,.813,0.4,1.3,1.8,3.9,0.7,0.1,1.7,1.8,8.7,Carlos Arroyo,,,,,,,
2 seasons,,MIA,NBA,,121,77,21.3,2.4,5.1,.468,0.3,0.7,.393,2.1,4.3,.481,.497,0.9,1.0,.832,0.3,1.4,1.7,2.7,0.4,0.1,0.8,1.3,5.9,Carlos Arroyo,,,,,,,
2 seasons,,DET,NBA,,90,0,14.5,1.5,3.9,.370,0.0,0.2,.167,1.4,3.7,.381,.374,1.2,1.6,.750,0.4,1.0,1.4,3.1,0.5,0.0,1.1,1.7,4.1,Carlos Arroyo,,,,,,,
1 season,,DEN,NBA,,20,1,13.8,1.8,4.1,.439,0.0,0.1,.000,1.8,4.0,.450,.439,0.5,0.6,.750,0.5,1.0,1.4,2.5,0.3,0.1,0.6,0.9,4.1,Carlos Arroyo,,,,,,,
1 season,,TOR,NBA,,17,0,5.6,0.8,1.7,.448,0.0,0.0,,0.8,1.7,.448,.448,0.2,0.4,.667,0.2,0.5,0.7,1.2,0.4,0.0,0.7,0.7,1.8,Carlos Arroyo,,,,,,,
1 season,,BOS,NBA,,15,1,12.7,0.7,2.3,.314,0.2,0.3,.600,0.5,2.0,.267,.357,0.7,0.8,.917,0.5,1.1,1.5,1.7,0.5,0.0,1.1,0.7,2.4,Carlos Arroyo,,,,,,,
2008-09,20.0,MEM,NBA,PF,76,64,19.3,2.5,5.7,.438,0.0,0.0,.000,2.5,5.7,.440,.438,0.5,0.8,.667,1.4,3.1,4.6,0.6,0.7,0.7,0.6,2.7,5.6,Darrell Arthur,,,,,,,
2009-10,21.0,MEM,NBA,PF,32,1,14.3,2.0,4.6,.432,0.0,0.0,.000,2.0,4.5,.434,.432,0.5,0.9,.567,1.2,2.3,3.4,0.5,0.4,0.4,0.7,1.9,4.5,Darrell Arthur,,,,,,,
2010-11,22.0,MEM,NBA,PF,80,9,20.1,3.9,7.8,.497,0.0,0.1,.000,3.9,7.7,.502,.497,1.4,1.7,.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1,Darrell Arthur,,,,,,,
2011-12,23.0,Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Did Not Play (injury—achilles),Darrell Arthur,,,,,,,
2012-13,24.0,MEM,NBA,PF,59,3,16.4,2.7,6.1,.451,0.1,0.3,.278,2.7,5.8,.460,.458,0.6,0.8,.717,1.2,1.7,2.9,0.6,0.4,0.6,0.7,2.1,6.1,Darrell Arthur,,,,,,,
2013-14,25.0,DEN,NBA,SF,68,1,17.1,2.4,6.0,.395,0.4,0.9,.375,2.0,5.1,.399,.424,0.8,0.9,.855,0.8,2.3,3.1,0.9,0.6,0.7,0.9,2.7,5.9,Darrell Arthur,,,,,,,
2014-15,26.0,DEN,NBA,PF,58,4,17.0,2.7,6.6,.404,0.4,1.9,.236,2.2,4.7,.471,.438,0.8,1.0,.780,0.9,2.0,2.9,1.0,0.8,0.4,0.8,2.5,6.6,Darrell Arthur,,,,,,,
2015-16,27.0,DEN,NBA,PF,70,16,21.7,3.2,7.0,.452,0.6,1.7,.385,2.5,5.3,.473,.498,0.6,0.8,.755,1.2,3.0,4.2,1.4,0.8,0.7,0.9,2.6,7.5,Darrell Arthur,,,,,,,
2016-17,28.0,DEN,NBA,PF,41,7,15.6,2.3,5.2,.442,1.3,2.9,.453,1.0,2.4,.429,.565,0.5,0.5,.864,0.6,2.1,2.7,1.0,0.5,0.5,0.9,1.9,6.4,Darrell Arthur,,,,,,,
2017-18,29.0,DEN,NBA,PF,19,1,7.4,1.2,2.5,.468,0.4,1.2,.348,0.7,1.3,.583,.553,0.1,0.2,.667,0.2,0.6,0.8,0.5,0.4,0.2,0.8,1.2,2.8,Darrell Arthur,,,,,,,
Career,,,NBA,,503,106,17.8,2.7,6.2,.444,0.3,0.9,.352,2.4,5.3,.460,.470,0.7,0.9,.765,1.1,2.4,3.5,0.8,0.6,0.6,0.8,2.5,6.5,Darrell Arthur,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darrell Arthur,,,,,,,
5 seasons,,DEN,NBA,,256,29,17.4,2.6,6.0,.424,0.6,1.7,.362,1.9,4.4,.448,.474,0.6,0.8,.804,0.9,2.3,3.1,1.0,0.7,0.6,0.9,2.4,6.4,Darrell Arthur,,,,,,,
4 seasons,,MEM,NBA,,247,77,18.2,2.9,6.3,.464,0.0,0.1,.185,2.9,6.2,.469,.465,0.8,1.1,.737,1.3,2.6,3.9,0.6,0.6,0.7,0.8,2.5,6.7,Darrell Arthur,,,,,,,
1969-70,22.0,MIL,NBA,,11,,7.8,1.1,3.2,0.343,,,,,,,,1.0,1.4,0.733,,,1.3,1.5,,,,1.4,3.2,John Arthurs,,,,,,,
Career,,,NBA,,11,,7.8,1.1,3.2,0.343,,,,,,,,1.0,1.4,0.733,,,1.3,1.5,,,,1.4,3.2,John Arthurs,,,,,,,
2017-18,25.0,ORL,NBA,SG,15,1,18.6,2.1,5.3,0.392,0.5,1.9,0.276,1.5,3.3,0.46,0.443,0.5,0.8,0.583,0.3,2.3,2.5,1.2,0.1,0.2,0.5,0.7,5.1,Jamel Artis,,,,,,,
Career,,,NBA,,15,1,18.6,2.1,5.3,0.392,0.5,1.9,0.276,1.5,3.3,0.46,0.443,0.5,0.8,0.583,0.3,2.3,2.5,1.2,0.1,0.2,0.5,0.7,5.1,Jamel Artis,,,,,,,
2008-09,22.0,Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Ömer Aşık,,,,,,,
2009-10,23.0,Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Ömer Aşık,,,,,,,
2010-11,24.0,CHI,NBA,C,82,0,12.1,1.0,1.7,.553,0.0,0.0,,1.0,1.7,.553,.553,0.9,1.8,.503,1.4,2.4,3.7,0.4,0.2,0.7,0.8,1.9,2.8,Ömer Aşık,,,,,,,
2011-12,25.0,CHI,NBA,C,66,2,14.7,1.2,2.4,.506,0.0,0.0,,1.2,2.4,.506,.506,0.7,1.6,.456,1.9,3.4,5.3,0.5,0.5,1.0,1.0,1.8,3.1,Ömer Aşık,,,,,,,
2012-13,26.0,HOU,NBA,C,82,82,30.0,4.0,7.5,.541,0.0,0.0,.000,4.0,7.5,.542,.541,2.0,3.6,.562,3.4,8.3,11.7,0.9,0.6,1.1,2.1,2.7,10.1,Ömer Aşık,,,,,,,
2013-14,27.0,HOU,NBA,C,48,19,20.2,2.1,4.0,.532,0.0,0.0,,2.1,4.0,.532,.532,1.6,2.6,.619,2.1,5.8,7.9,0.5,0.3,0.8,1.2,1.9,5.8,Ömer Aşık,,,,,,,
2014-15,28.0,NOP,NBA,C,76,76,26.1,2.8,5.4,.517,0.0,0.0,,2.8,5.4,.517,.517,1.7,3.0,.582,3.2,6.6,9.8,0.9,0.4,0.7,1.3,1.9,7.3,Ömer Aşık,,,,,,,
2015-16,29.0,NOP,NBA,C,68,64,17.3,1.5,2.9,.533,0.0,0.0,,1.5,2.9,.533,.533,0.9,1.6,.545,1.8,4.3,6.1,0.4,0.3,0.3,0.9,1.8,4.0,Ömer Aşık,,,,,,,
2016-17,30.0,NOP,NBA,C,31,19,15.5,1.0,2.1,.477,0.0,0.0,,1.0,2.1,.477,.477,0.7,1.3,.590,1.5,3.7,5.3,0.5,0.2,0.3,0.5,1.6,2.7,Ömer Aşık,,,,,,,
2017-18,31.0,TOT,NBA,C,18,0,10.1,0.5,1.2,.409,0.0,0.0,,0.5,1.2,.409,.409,0.2,0.7,.308,0.5,2.1,2.6,0.2,0.1,0.2,0.5,1.1,1.2,Ömer Aşık,,,,,,,
2017-18,31.0,NOP,NBA,C,14,0,8.6,0.5,1.1,.438,0.0,0.0,,0.5,1.1,.438,.438,0.3,0.9,.333,0.5,2.1,2.6,0.1,0.1,0.1,0.4,1.0,1.3,Ömer Aşık,,,,,,,
2017-18,31.0,CHI,NBA,C,4,0,15.3,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.3,.000,0.5,2.0,2.5,0.3,0.3,0.5,1.0,1.5,1.0,Ömer Aşık,,,,,,,
Career,,,NBA,,471,262,19.6,2.0,3.8,.528,0.0,0.0,.000,2.0,3.8,.528,.528,1.2,2.3,.551,2.2,4.9,7.1,0.6,0.4,0.7,1.2,2.0,5.3,Ömer Aşık,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ömer Aşık,,,,,,,
4 seasons,,NOP,NBA,,189,159,19.9,1.9,3.6,.516,0.0,0.0,,1.9,3.6,.516,.516,1.2,2.1,.564,2.2,5.0,7.2,0.6,0.3,0.5,0.9,1.8,4.9,Ömer Aşık,,,,,,,
3 seasons,,CHI,NBA,,152,2,13.3,1.0,2.0,.525,0.0,0.0,,1.0,2.0,.525,.525,0.8,1.6,.482,1.6,2.8,4.4,0.4,0.3,0.8,0.9,1.8,2.9,Ömer Aşık,,,,,,,
2 seasons,,HOU,NBA,,130,101,26.4,3.3,6.2,.539,0.0,0.0,.000,3.3,6.2,.539,.539,1.9,3.3,.579,2.9,7.4,10.3,0.8,0.5,1.0,1.8,2.4,8.6,Ömer Aşık,,,,,,,
1987-88,21.0,PHI,NBA,SG,14,2,16.7,1.6,5.3,.297,0.0,0.0,,1.6,5.3,.297,.297,0.6,0.8,.727,0.4,1.1,1.6,2.4,0.7,0.4,0.9,0.9,3.7,Vincent Askew,,,,,,,
1988-89,22.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Vincent Askew,,,,,,,
1989-90,23.0,Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Vincent Askew,,,,,,,
1990-91,24.0,GSW,NBA,SG,7,0,12.1,1.7,3.6,.480,0.0,0.0,,1.7,3.6,.480,.480,1.3,1.6,.818,1.0,0.6,1.6,1.9,0.3,0.0,0.9,3.0,4.7,Vincent Askew,,,,,,,
1991-92,25.0,GSW,NBA,SG,80,10,18.7,2.4,4.7,.509,0.0,0.1,.100,2.4,4.6,.520,.511,1.4,2.0,.694,1.1,1.8,2.9,2.4,0.6,0.3,1.1,1.6,6.2,Vincent Askew,,,,,,,
1992-93,26.0,TOT,NBA,SG,73,4,15.5,2.1,4.2,.492,0.0,0.1,.333,2.1,4.2,.495,.495,1.4,2.0,.705,0.8,1.4,2.2,1.7,0.5,0.3,0.9,1.8,5.6,Vincent Askew,,,,,,,
1992-93,26.0,SAC,NBA,SG,9,0,8.4,0.9,1.9,.471,0.0,0.0,,0.9,1.9,.471,.471,1.2,1.7,.733,0.8,0.4,1.2,0.6,0.2,0.1,0.9,1.2,3.0,Vincent Askew,,,,,,,
1992-93,26.0,SEA,NBA,SG,64,4,16.5,2.3,4.6,.493,0.0,0.1,.333,2.2,4.5,.497,.497,1.5,2.1,.701,0.9,1.5,2.3,1.8,0.6,0.3,1.0,1.9,6.0,Vincent Askew,,,,,,,
1993-94,27.0,SEA,NBA,SG,80,3,21.1,3.4,7.1,.481,0.1,0.4,.194,3.3,6.7,.498,.487,2.2,2.6,.829,0.8,1.6,2.3,2.4,0.9,0.2,0.9,1.8,9.1,Vincent Askew,,,,,,,
1994-95,28.0,SEA,NBA,SG,71,1,24.2,3.5,7.1,.492,0.4,1.3,.330,3.1,5.8,.529,.523,2.5,3.4,.739,0.9,1.6,2.5,2.5,0.7,0.2,1.2,2.7,9.9,Vincent Askew,,,,,,,
1995-96,29.0,SEA,NBA,SG,69,2,25.0,3.1,6.3,.493,0.4,1.2,.337,2.7,5.1,.531,.526,1.8,2.3,.764,0.9,2.2,3.2,2.4,0.7,0.2,1.4,2.6,8.4,Vincent Askew,,,,,,,
1996-97,30.0,TOT,NBA,SG,43,0,19.5,1.9,4.3,.435,0.2,0.6,.292,1.7,3.8,.457,.454,1.6,2.0,.795,0.6,1.7,2.3,2.1,0.4,0.1,1.1,2.9,5.6,Vincent Askew,,,,,,,
1996-97,30.0,NJN,NBA,SG,1,0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vincent Askew,,,,,,,
1996-97,30.0,IND,NBA,SG,41,0,20.0,1.9,4.5,.432,0.2,0.6,.292,1.8,3.9,.453,.451,1.7,2.1,.791,0.6,1.8,2.4,2.2,0.4,0.1,1.0,3.0,5.7,Vincent Askew,,,,,,,
1996-97,30.0,DEN,NBA,SG,1,0,9.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,Vincent Askew,,,,,,,
1997-98,31.0,POR,NBA,SG,30,5,14.8,0.6,1.8,.352,0.0,0.1,.000,0.6,1.7,.365,.352,0.9,1.3,.718,0.7,1.6,2.3,1.3,0.6,0.2,1.2,1.3,2.2,Vincent Askew,,,,,,,
1998-99,32.0,Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Did Not Play (other pro league—Venezuela),Vincent Askew,,,,,,,
Career,,,NBA,,467,27,20.0,2.6,5.4,.479,0.2,0.5,.300,2.4,4.9,.499,.494,1.7,2.3,.754,0.9,1.7,2.5,2.2,0.7,0.2,1.1,2.1,7.1,Vincent Askew,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vincent Askew,,,,,,,
4 seasons,,SEA,NBA,,284,10,21.8,3.1,6.3,.489,0.2,0.8,.313,2.9,5.6,.513,.508,2.0,2.6,.763,0.9,1.7,2.6,2.3,0.7,0.2,1.1,2.2,8.4,Vincent Askew,,,,,,,
2 seasons,,GSW,NBA,,87,10,18.2,2.4,4.6,.507,0.0,0.1,.100,2.3,4.5,.518,.509,1.4,2.0,.702,1.1,1.7,2.8,2.3,0.6,0.3,1.0,1.7,6.1,Vincent Askew,,,,,,,
1 season,,IND,NBA,,41,0,20.0,1.9,4.5,.432,0.2,0.6,.292,1.8,3.9,.453,.451,1.7,2.1,.791,0.6,1.8,2.4,2.2,0.4,0.1,1.0,3.0,5.7,Vincent Askew,,,,,,,
1 season,,POR,NBA,,30,5,14.8,0.6,1.8,.352,0.0,0.1,.000,0.6,1.7,.365,.352,0.9,1.3,.718,0.7,1.6,2.3,1.3,0.6,0.2,1.2,1.3,2.2,Vincent Askew,,,,,,,
1 season,,PHI,NBA,,14,2,16.7,1.6,5.3,.297,0.0,0.0,,1.6,5.3,.297,.297,0.6,0.8,.727,0.4,1.1,1.6,2.4,0.7,0.4,0.9,0.9,3.7,Vincent Askew,,,,,,,
1 season,,SAC,NBA,,9,0,8.4,0.9,1.9,.471,0.0,0.0,,0.9,1.9,.471,.471,1.2,1.7,.733,0.8,0.4,1.2,0.6,0.2,0.1,0.9,1.2,3.0,Vincent Askew,,,,,,,
